id,relevance
451,2.331771830819619
453,2.7237913379500847
457,2.7237913379500847
460,2.655221099585705
462,2.758997294865371
463,2.686707634455885
464,2.3552258981000787
465,2.7634164805360135
466,2.763696305951454
467,2.31721840341418
471,2.4985551096902623
472,2.4985551096902623
474,2.370741633437378
477,2.2934647370027648
482,2.2316866373254025
483,2.3560637008263488
484,2.686700503554945
486,2.6865130096588974
487,1.9460767450335168
488,2.683933660701993
489,2.343336767275342
490,2.2556728704134774
493,2.2381339808841187
494,2.234605556883894
495,2.352714586336838
496,2.2884078824595413
498,2.256512221791545
499,2.306757322745999
502,2.4707829868595996
503,2.4983257311461187
504,2.656342843597279
505,2.6844403582138052
506,2.3860717606202493
507,2.617365272791765
509,2.6769448604132826
510,2.2872460815318174
512,2.094262385489552
513,2.1302045074317744
514,2.306766518773093
515,2.2376998071533296
518,2.1424033510040994
519,2.3555208649377573
520,2.7590665718627627
521,2.3798515451859945
522,2.198266023769326
523,2.264494630471909
525,2.704162822071536
526,2.5883815754856845
527,2.704162822071536
528,2.399195602869206
529,2.4191718941279534
530,2.350075008736844
531,2.245856768724241
532,2.349990726664515
534,2.3021663972413284
535,2.414560401072399
537,2.704162822071536
538,2.3921222859624085
539,2.763389976874908
540,2.4770486548687405
541,2.414560401072399
543,2.415028175377521
545,2.763389976874908
546,2.386065880019179
547,2.2618105473964105
548,2.774526346697572
550,2.3685255675404653
552,2.327163090795863
553,2.39389813548329
554,2.3375036326850593
555,2.415028175377521
556,2.3197822811878077
558,2.1205713875141443
560,2.3685255675404653
561,2.081159602769143
564,2.5866796814761885
565,2.3028955348300735
566,2.5229471433666375
567,2.3594167346837707
569,2.6246689108784667
570,2.738751991310573
574,2.1690093507644654
575,2.50227040639459
577,2.1361001932689696
578,2.769512625501248
579,2.0572780489666274
580,2.3777804758903254
586,2.7068462314374466
587,2.7604881059602127
588,2.285397681937475
589,2.1459476766324177
590,2.7628659251032683
592,2.3876233772981417
594,2.301353134454732
596,2.673432504352519
597,2.7687367445611937
598,2.3594596426021983
599,2.7531158783989294
601,2.3458325951655974
602,2.662534901107857
603,2.349083287763615
604,2.138582674140769
607,2.415028175377521
608,2.3684832364005817
609,2.1421121519632287
610,2.354445977757238
612,2.283565840512611
613,1.9119102518789846
614,2.121590868977285
615,1.9119102518789846
616,2.7545263234826693
617,2.481375708553914
618,2.55886169742554
620,2.7727117895874884
621,2.415028175377521
622,2.649257930958216
623,2.1415165964076737
624,2.6905360796055238
625,1.9071840887277054
627,2.2631365982046514
628,2.3522626736040304
629,2.6878041059448923
631,2.425933322741225
632,2.3692903668312058
633,2.284929197095605
638,2.4936917789105078
639,1.6752690029921342
641,2.217201737947494
645,2.6567183490308848
647,2.7581048374964503
648,2.1457020361929935
649,2.2866568071209894
650,2.3170285094673013
651,2.7665079862800614
654,2.7079551203263357
655,2.394152156761878
656,2.2102223764261355
657,2.7079551203263357
658,2.4064318840557553
664,2.383710231588187
665,2.7607171846770204
667,2.253529670387611
672,2.3740661770187605
673,2.6906406474078155
675,2.1167987787319174
676,2.073333317094141
678,2.0781649821693415
681,2.418392345543661
683,2.5566521921640777
684,2.288588445866829
685,2.6609226033073092
689,2.6848576211602966
692,2.3558060771063767
693,2.3673568459832057
694,2.6983753144527878
695,2.3483053346765645
697,2.2646492285598474
698,2.415028175377521
699,2.2482397290660283
701,2.700088785229334
702,2.415028175377521
703,2.20589980038792
704,2.354346948667317
705,2.3537735801132387
706,2.3814283711003874
707,2.5073701567778244
708,2.3606214251459106
709,2.426608816902597
710,2.691413955412549
711,2.691413955412549
714,2.421731550796336
716,2.2692087096264886
717,2.7799641726747404
719,2.367151947476592
720,2.349310771350942
721,2.3482333675761047
723,2.5189491507031496
724,2.7799641726747404
725,2.692016420350818
727,2.3766745954187987
728,2.328895150306176
729,2.410954479941103
730,2.3827497672396563
732,1.7817274306612536
733,2.3820502497119955
735,2.4176473846802113
736,2.24290985945583
738,2.380264496748323
741,2.4156654893521123
744,2.390629856596163
746,1.6806150882051671
747,2.5216907817177017
750,1.6806150882051671
752,2.2121290417405484
754,2.2404178595437148
755,2.338174844064193
757,2.2250091759516795
761,2.286972657793182
762,2.21252294649282
766,2.3540606590842263
767,1.7664414401835005
768,2.6286575645797083
769,2.7868444440181728
770,2.3475281685635636
772,2.2814355006451636
774,2.57736850057295
775,2.3803046641854992
776,2.372777454933036
777,2.36772680875939
779,2.388717411690184
780,2.7651963451028236
781,2.228137170550501
782,2.2841210015823608
783,2.347769020000721
785,2.2630610085905136
786,2.4124270774786867
788,2.779682297923547
789,2.367153255836765
792,2.367153255836765
793,2.367153255836765
794,2.779682297923547
795,1.7754838605354069
796,2.3781304149495783
797,2.7627853647777374
798,2.7627853647777374
799,2.7633377334648963
802,2.3810823619192454
803,2.7009252446673613
804,2.7833682265141357
805,2.347464231685726
806,2.682516114820954
807,2.595325686365371
808,2.36056685785096
809,2.119573673549465
810,2.4138223269630172
813,2.3526780895019055
814,2.378866553092091
815,2.682634626930235
816,2.2014457830627214
820,2.2985838488997055
821,2.2758803148622255
822,2.3751162091364053
823,2.40909559954717
825,2.3568646141416916
827,2.6846696476715217
829,2.2813879516421633
830,2.2361115646522793
833,2.3680668477697826
834,2.3680668477697826
835,2.234433191308046
836,2.367833153885202
838,2.780278379042849
839,2.3614877888964285
840,2.37549018893723
841,2.37549018893723
842,2.3746655772081695
845,2.1760323644190733
846,1.7984130366092617
848,2.4145424832317524
849,2.385706329162233
850,2.3003027973287424
851,1.8671878883813398
853,2.720534721515821
854,2.3676972479644305
855,2.403700536716874
856,2.6751745991894813
858,2.3497449315745835
859,2.051113941367774
860,2.358931849842522
861,2.660178072407742
863,2.335679003405388
864,2.3527842431080073
865,2.1683282558855996
866,1.9438080562659144
870,2.44825245128049
871,2.2571235741273465
873,2.2130517601683817
874,2.354023289821945
875,2.343759118188018
877,2.2720238134455424
879,2.3199499143725353
880,2.373364542407343
883,2.212778796197151
884,2.104023549122241
887,2.353899818051282
888,2.104023549122241
889,2.227141086242784
890,2.248693781419233
891,2.248693781419233
892,2.0229758252221823
896,2.4449566643916008
897,2.2442954882006694
900,2.773587477928006
901,2.3134042771086305
903,2.464416645173162
904,2.4924003316375933
905,2.4145424832317524
906,2.395018522831336
907,2.639891756911223
911,2.232148741136485
913,2.215002165359375
914,2.22456473765767
915,2.1025260387763587
916,2.222735917396021
917,2.2266366054359383
919,1.8744596521326757
920,2.2233480708684903
921,2.2314583306160083
924,2.704507820104903
925,2.2693179217783506
926,2.368530790368665
927,2.3855838689062265
930,2.373498101233805
931,2.373498101233805
932,2.377106868389986
933,2.444036253932678
935,2.321657932739584
936,2.3261054318015777
937,2.1315647102073
938,2.3780407462525477
939,2.3270198220192215
941,2.286165166160908
942,2.6870954192615377
943,2.764102257022354
945,2.634921281834642
946,2.0596114836178874
947,1.8906811463725313
948,1.8906811463725313
949,1.8906811463725313
950,2.2853223769961186
951,2.690947933339055
952,2.3583815187416497
953,2.2625479023054185
955,2.300564599185134
956,2.634921281834642
957,2.764102257022354
959,2.3681662688890723
960,2.634921281834642
961,2.6585652156326427
964,2.7398361050475364
965,2.633640392945753
966,1.890268208573488
967,2.7708067326816272
968,2.3438249272922524
970,2.773339862544323
971,2.468319184836234
972,2.2473409055941236
973,2.764102257022354
975,2.6944297676792766
976,2.3814383356629274
977,2.3814383356629274
979,2.485367981911618
980,2.793810591510318
981,2.2692237047424215
982,2.684580023779033
983,2.35384324988016
985,2.3540496284522368
986,2.448480070985129
987,2.429607714901808
988,2.0140891280802165
989,2.395395328382139
990,2.41520652077506
992,2.2281961451846275
993,2.4099740217059926
994,2.6617272674565307
995,2.232148741136485
996,2.3708522148490654
997,2.3958161108447786
998,2.3958161108447786
999,2.399238330138713
1002,2.764102257022354
1003,2.395395328382139
1005,2.2872504238436013
1006,2.3531107099165007
1009,2.5315251861450165
1010,2.6932082600175824
1011,2.3757076487930497
1012,2.70140511230838
1013,2.780902588604812
1014,2.680997061513414
1015,2.359018854491343
1016,2.3687960654612192
1017,2.3687960654612192
1018,2.689559111149603
1021,2.3986114970280417
1023,2.7859183019656717
1024,2.2425829089366904
1025,2.353026654623783
1027,2.270900227168462
1029,2.3851433069969064
1030,2.2869665922939784
1032,2.354237652961387
1033,2.5392836515257198
1034,2.3554094576219535
1035,2.35915867134625
1036,2.383121697702952
1037,2.6950247295805387
1039,2.0070131851582023
1041,2.2007371233218582
1042,2.653794183355119
1043,1.9362133001165647
1044,2.209286059379751
1045,2.365981654569982
1046,2.319548684647287
1047,2.128774295138695
1048,2.365981654569982
1049,2.303198200753845
1050,2.202662976289726
1052,2.4996809677163108
1054,1.8814169650179307
1055,2.4159568037579633
1057,2.3833567692918622
1058,2.3488557115236497
1059,2.6931798179933533
1061,2.3833567692918622
1063,2.3456680634248346
1064,2.2796160015853086
1066,2.6537497985547343
1067,2.3740048212387665
1069,2.347888422036208
1070,2.772317333664606
1071,2.10724005095242
1075,1.7932537876182006
1077,2.7208227153876043
1078,2.3621060500967435
1079,2.7833789127966893
1082,2.380887373894898
1085,2.2028489034891217
1087,2.4472631074801563
1088,2.5596237350911166
1089,2.7722737173724434
1091,2.459636656523351
1092,2.377896948869574
1093,2.691745369393172
1094,2.416765725710874
1096,2.2989281241556485
1099,2.3681291909500413
1100,2.2920356238213055
1102,2.0307035835085543
1105,2.292455820033798
1106,2.2241257880364684
1109,2.556818223436093
1110,2.2028489034891217
1111,2.6709897589275005
1112,2.0323791390641097
1113,2.3971657890953972
1114,1.8661844409301633
1115,2.6684955790333205
1117,2.364675649890216
1118,2.6684955790333205
1119,2.7855373453615306
1120,2.0815033499125164
1122,2.2897051444093224
1123,2.3418182889678367
1124,2.3930634017202665
1125,2.038408056338197
1126,2.3497946826284632
1127,2.3497946826284632
1130,2.3513622988334673
1131,2.2916808098456847
1133,2.7816937891678024
1136,2.4460386912874297
1137,2.1823947183354893
1139,2.682785834814863
1140,2.5843132495348624
1141,2.7708391128762386
1143,2.4049074540117625
1144,2.2757988387466836
1147,2.3730115025065905
1149,2.366618770082757
1150,2.50438935243868
1152,2.1698584481652747
1153,2.6827330324142116
1154,2.368292944155318
1156,2.688980294570216
1157,2.2791908006493657
1158,2.3946280671192506
1160,2.3718210868449576
1161,2.497345448585072
1162,2.5641047548309075
1163,2.3946280671192506
1166,2.6689398038699217
1167,2.1565377982993876
1169,2.41753661081166
1170,2.3957912613678953
1173,2.3957912613678953
1174,2.431799018418922
1175,2.41753661081166
1178,2.768138869802672
1179,2.763758130038227
1181,2.3645536421661233
1182,2.41753661081166
1183,2.763758130038227
1184,2.6857329942980175
1186,2.2998811633479996
1187,2.686328549853573
1188,2.3574899557685214
1189,2.3851058718554268
1190,2.3691011552670793
1193,2.3537546133168945
1194,2.375111532144337
1197,2.417269043211819
1198,2.384223476500567
1199,2.67568258881983
1200,2.684429080680438
1201,2.3672311812139455
1202,2.417269043211819
1203,2.2262554377711687
1204,2.2393958163498002
1207,2.6180542808661635
1209,2.2215637367469014
1210,2.2215637367469014
1211,2.3068062923019363
1213,1.5993363102191962
1214,1.9533927016229502
1217,2.301279832514774
1219,1.8794392065582128
1221,1.8794392065582128
1222,2.3510013925015354
1223,2.3510013925015354
1225,2.3730316175793535
1226,2.3212906906810273
1229,2.2477211543815705
1232,2.657517793766097
1233,2.3484511796317444
1234,2.718693761352886
1235,2.718693761352886
1236,2.3030095466220057
1239,1.6849678698559665
1240,2.3975441337414183
1241,2.358785127957883
1242,2.7660062754488686
1244,2.319860546100138
1245,2.7581255753122735
1246,2.7581255753122735
1247,2.391987130335268
1249,2.36559544496565
1250,2.367690960947568
1251,2.7977852408042807
1254,2.585313929118619
1255,2.7311648562453694
1256,2.7977852408042807
1258,2.3906854805981896
1259,2.367690960947568
1260,2.3825941412866576
1261,2.561682524210515
1262,2.381361546429884
1263,2.734583453580726
1264,2.685051724141236
1265,2.4050371345139885
1268,2.755668018095141
1269,2.399519377911766
1270,2.383048850123179
1271,2.382962661080257
1272,2.7789319748153565
1274,2.3807823400337047
1277,2.2702216156498154
1278,2.3711431523977904
1280,1.9318279853405989
1281,2.2192359164196103
1282,2.103071995664878
1283,2.2402858046721903
1284,2.7385684472915726
1285,1.9579308069523693
1286,1.6829269809670775
1288,2.7178085703090296
1290,2.2658206504037337
1292,2.1977200717053775
1293,2.439604967731621
1294,2.2596317521864444
1295,2.440832554473848
1297,2.759935149362605
1298,2.2393885889152645
1299,2.2969002888554857
1301,2.3857635368192778
1304,2.7640475796108763
1305,2.7640475796108763
1306,2.4366739267303634
1307,2.220525616767808
1308,2.542933171757784
1309,2.282412626693776
1310,2.380591967033225
1311,2.1917381989909446
1312,2.51633884271286
1313,2.4048396135735137
1314,2.3551027326764546
1315,2.711786326034225
1318,2.7793670876284127
1319,2.4788883709276712
1321,2.2858655948141107
1322,1.8089410933907821
1324,2.6484725417183315
1325,2.6810083871934056
1327,2.365134143368549
1328,2.2561700793215667
1329,2.2561700793215667
1330,1.8795877147914999
1331,2.4171145552722706
1332,2.687096374522504
1333,1.8795877147914999
1334,2.0591171052291934
1336,2.38714213809454
1337,2.5250658444765968
1339,2.759935149362605
1341,2.2607794715957423
1342,2.4171145552722706
1343,2.309964560093376
1346,2.213897625241267
1350,2.1938977445838175
1351,2.218993452030225
1352,2.1940846970994223
1353,2.689190096159298
1354,2.4042214923196297
1358,2.219959848141507
1360,2.385796049727026
1361,2.2397513067583636
1362,1.8646284397545492
1363,2.7430127636875996
1365,2.768572594459668
1367,2.7146695644194163
1368,2.6432029791673015
1369,2.388200213889926
1370,2.092640248444871
1371,2.5243010460249957
1372,2.39423376733452
1373,2.39423376733452
1374,2.1869142063038565
1375,2.7656349277023526
1376,2.349344527663319
1378,2.3709971134853367
1379,2.363072105312777
1380,2.303265678254185
1381,1.8631901301842424
1382,2.3829407038416694
1383,1.8124362977303743
1384,2.38149589429308
1385,2.38149589429308
1386,1.8631901301842424
1389,2.4715592176249905
1390,2.4034473427487675
1391,2.781276356674368
1392,2.6837286596396086
1393,2.3162448297112324
1396,2.318695582318302
1398,2.781276356674368
1400,2.7835419894217246
1402,2.453409448769915
1404,2.5665444653787124
1406,2.765997727842431
1407,1.7827714354471387
1409,2.303265678254185
1410,2.4159740730547474
1411,2.4159740730547474
1412,2.6844775600343334
1413,2.2586925273979976
1415,1.8607799158985285
1416,2.2215870776089806
1417,2.37983053853966
1418,2.6376632754393516
1420,2.0520333033128315
1421,2.407118981479659
1423,2.5812280895602147
1424,2.3915958968069146
1425,2.7631275547068634
1426,2.2225718701123274
1428,2.5616724117834804
1429,2.3849433827958677
1430,2.7640475796108763
1432,2.7107826717742247
1435,2.3695253385032378
1437,2.3424511944631052
1438,2.7419803639365035
1440,2.4159740730547474
1441,2.234077652389008
1442,2.4159740730547474
1445,2.274482223497738
1446,2.2063392380822826
1447,2.63875372530385
1448,1.8631964725488959
1450,2.394228723610983
1451,2.0427557278624895
1452,2.663536998509333
1455,2.7382753013868526
1456,2.6392703065004315
1457,2.4802435534805314
1459,2.3276470777649116
1460,2.4457549966999976
1461,2.3764979634499537
1462,2.4159740730547474
1463,2.001202542040486
1464,2.779006446238392
1465,2.6832439003501856
1466,1.8386713280338174
1467,2.299481358064493
1469,2.3646836915586156
1470,2.691346857469368
1474,1.8562607872920482
1475,2.185509090808789
1476,2.1009947401342624
1477,2.4381544242935362
1478,2.248084811444702
1480,2.3597492985287327
1482,2.378346775631818
1484,2.3697638662918887
1485,2.384847586675975
1488,2.243908055669272
1489,2.380266754906172
1493,2.209308266612259
1494,1.9323344373017088
1495,2.3515323260604424
1498,2.369051248600469
1499,2.1024772015672295
1500,2.262385234853112
1502,1.8679767826841092
1503,1.9508051218813462
1505,2.6301944016557823
1507,1.8679767826841092
1508,2.3604912544799
1510,2.7640475796108763
1511,2.394228723610983
1513,2.6625777567493114
1514,2.1737776191626237
1515,2.253624501840384
1516,2.1023749912835656
1517,2.7834750094610214
1518,2.7684766774665257
1519,1.6093529873096915
1520,2.2213720498597587
1521,2.2072383630004917
1522,2.223234707058953
1523,2.3702688702259556
1524,2.253624501840384
1525,2.0923184433527626
1526,2.3589555566070732
1527,2.315215321842747
1529,2.234511381934916
1530,1.7897651755348767
1531,2.1031290426445706
1532,2.370143644593766
1533,2.379423455893437
1534,2.2445570401920234
1535,2.362230871522806
1536,2.0248772621775757
1537,2.6040274803315997
1539,2.341830972081735
1540,2.7640475796108763
1541,2.388441503831444
1543,2.4159740730547474
1544,2.4159740730547474
1545,2.2473927170628745
1547,2.6040274803315997
1549,2.365299585288044
1550,2.3025717606322784
1551,2.298071038382922
1552,2.074092905372558
1553,2.077930406727513
1555,2.362401124462619
1556,2.6763935098090186
1557,2.3477697453404613
1558,2.6763935098090186
1559,2.7676245297190025
1563,2.230549944078226
1564,2.683117713951967
1565,2.349981126701739
1566,2.683117713951967
1567,2.683117713951967
1570,2.3838591555293775
1573,2.6980813895379794
1574,2.3876969889453488
1575,2.2055169631099427
1579,2.4163190203770695
1580,2.1960076845667023
1581,2.6066774567421316
1582,2.3083875740992
1583,2.2081919418733404
1584,2.241335761379174
1585,2.2163174073321286
1586,1.6712842683302003
1589,2.2552263957698218
1590,2.263148120174362
1591,1.9831102816318362
1592,2.221660616088001
1594,2.348880580540471
1596,2.7529221857208084
1597,2.371475852060577
1598,2.393505593219042
1599,2.728619859377064
1600,2.3979756792381184
1601,2.458920963195394
1602,2.3890340187620813
1603,2.6944220044938665
1604,1.9831102816318362
1605,2.325602313444492
1606,2.7678079796757467
1607,2.570043444183393
1608,1.9831102816318362
1611,1.7757740601218175
1613,2.4930495771375973
1614,2.095450345619617
1615,1.818909425246843
1618,2.261282207246863
1619,2.050476105190893
1620,1.850533821522983
1621,2.3698264467052508
1623,2.291908490169288
1625,1.850533821522983
1626,1.7778339937534695
1628,2.3020896186961703
1629,2.746052432293114
1630,2.174698521863064
1631,2.177059391620344
1632,2.2893312033699322
1635,2.3020896186961703
1636,2.3964982427128727
1638,2.4168171597114516
1639,1.7979838035628088
1641,2.3020896186961703
1642,2.223250255149104
1644,2.348340035536049
1646,2.3820206518513487
1649,2.38862801885648
1650,2.302861681920351
1651,2.0986262291782443
1652,2.223250255149104
1658,2.687656741043953
1659,2.404169658148037
1660,2.386049676430022
1662,2.763452024055321
1663,2.735269212699662
1665,2.3727894738268644
1666,2.227010461169749
1668,2.342613036161146
1674,2.382410584668434
1676,2.767400973201879
1678,2.7231581328456635
1679,2.4173391263399697
1680,1.9934697453105603
1682,2.351099450456523
1683,2.3514101081349237
1684,2.300979746638571
1685,2.665390568133844
1686,2.665390568133844
1687,2.684212407992874
1688,2.376550711342778
1689,2.677640816531186
1690,2.3820789094695827
1693,2.377223951791135
1694,2.382305175458946
1695,2.4224080467359306
1697,2.767117291851392
1698,2.762247289584496
1699,2.7619535867252623
1700,2.497891651363967
1701,2.4165030582112887
1706,2.692866478046731
1707,2.3653161594552548
1708,2.259921386070694
1709,2.641508905318038
1710,2.435365920394173
1711,2.367734994097339
1712,2.4664477460696355
1714,2.621627572990453
1716,2.3895093179522746
1717,2.387624360988471
1718,2.398753476289393
1719,2.7633660487575726
1720,2.253154790198593
1723,2.2153981495672523
1725,2.3562333163883302
1727,2.6824492363088797
1728,2.382597120679761
1729,2.3916286303531074
1730,1.8853140668112114
1732,2.321983165338765
1734,2.344875876317262
1735,1.8853140668112114
1736,2.2093499196531607
1737,2.5162765913280483
1739,1.805920577204501
1743,2.2282555098262424
1744,1.8853140668112114
1745,2.2757619020412507
1747,2.736445618901858
1748,2.3982216120714344
1750,2.2094118914369356
1751,2.269821908920976
1752,2.5162765913280483
1754,2.6133126853860964
1755,2.4013539492588474
1756,2.351141648424827
1757,2.351141648424827
1758,2.2704066721654574
1759,2.448344800459782
1760,2.3474704083752034
1761,2.247411104539996
1763,2.6532294139736217
1764,2.3870356463920364
1766,2.3497950127051928
1767,2.709850182171108
1768,2.381268554423609
1769,2.770333455559559
1770,2.347884970152918
1772,2.4210778143379654
1773,2.7690071791510382
1775,2.444648134145047
1776,2.295652595343543
1778,2.630995159574265
1781,2.471951625813046
1783,2.782026221773725
1787,1.886766907851009
1788,2.124759698918518
1789,2.6664292673895074
1791,2.3901318513915437
1792,2.0112482927225424
1793,2.4692390650509313
1794,2.683649136661732
1795,2.688786459769763
1796,2.688786459769763
1798,2.6814862369657186
1799,2.6886189497581467
1800,2.358784415142976
1801,2.7615957299324703
1802,2.7615957299324703
1803,2.318718575559666
1806,2.2632960338741976
1807,2.4677298067083617
1808,2.2277688984976156
1809,2.1477386533139837
1810,2.2729897703747435
1812,2.232754457216492
1813,2.683611554445938
1814,2.2678384416229034
1817,2.388032968402486
1819,2.479591346847676
1820,2.365751503655473
1822,2.363287025853272
1823,2.7728542814150257
1825,2.682039819102685
1826,2.7714711640928744
1827,2.6892447237869757
1828,2.6892447237869757
1831,2.2994066902630066
1832,2.6636366273307717
1833,2.3064980988992305
